,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
387,387,DR3/MJES0/SI1384.WAV,sample388.WAV,sample388,SI1384,THERE NEED BE NO SQUEAMISHNESS ABOUT ADMITTING THIS
388,388,DR3/MJES0/SX214.WAV,sample389.WAV,sample389,SX214,THE MORNING DEW ON THE SPIDER WEB GLISTENED IN THE SUN
389,389,DR3/MJES0/SX124.WAV,sample390.WAV,sample390,SX124,OBJECTS MADE OF PEWTER ARE BEAUTIFUL
390,390,DR3/MJMP0/SX275.WAV,sample391.WAV,sample391,SX275,STEVE WORE A BRIGHT RED CASHMERE SWEATER
391,391,DR3/MJMP0/SX185.WAV,sample392.WAV,sample392,SX185,DID YOU BUY ANY CORDUROY OVERALLS
392,392,DR3/MJMP0/SX5.WAV,sample393.WAV,sample393,SX5,SHE IS THINNER THAN I AM
393,393,DR3/MJMP0/SA2.WAV,sample394.WAV,sample394,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
394,394,DR3/MJMP0/SA1.WAV,sample395.WAV,sample395,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
395,395,DR3/MJMP0/SX95.WAV,sample396.WAV,sample396,SX95,IGUANAS AND ALLIGATORS ARE TROPICAL REPTILES
396,396,DR3/MJMP0/SI1791.WAV,sample397.WAV,sample397,SI1791,NO THE MAN WAS NOT DRUNK HE WONDERED HOW HE GOT TIED UP WITH THIS STRANGER
397,397,DR3/MJMP0/SI905.WAV,sample398.WAV,sample398,SI905,HIS WORK BEGAN JUST SIX DAYS AFTER THE FLOOD
398,398,DR3/MJMP0/SI1535.WAV,sample399.WAV,sample399,SI1535,HE TREMBLED LEST HIS PIECE SHOULD FAIL
399,399,DR3/MJMP0/SX365.WAV,sample400.WAV,sample400,SX365,THE GUNMAN KEPT HIS VICTIM CORNERED AT GUNPOINT FOR THREE HOURS
400,400,DR3/MMDH0/SX126.WAV,sample401.WAV,sample401,SX126,ARTIFICIAL INTELLIGENCE IS FOR REAL
401,401,DR3/MMDH0/SI1656.WAV,sample402.WAV,sample402,SI1656,SHE BLEW HER NOSE ON A TISSUE AND OPENED THE COKE BOTTLE
402,402,DR3/MMDH0/SX306.WAV,sample403.WAV,sample403,SX306,A CHOSEN FEW WILL BECOME GENERALS
403,403,DR3/MMDH0/SI2118.WAV,sample404.WAV,sample404,SI2118,THERE IS NOT SPACE TO HOLD OR FORCE TO GUARD ANY INCREASED NUMBER OF PRISONERS
404,404,DR3/MMDH0/SX36.WAV,sample405.WAV,sample405,SX36,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY
405,405,DR3/MMDH0/SA2.WAV,sample406.WAV,sample406,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
406,406,DR3/MMDH0/SA1.WAV,sample407.WAV,sample407,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
407,407,DR3/MMDH0/SX396.WAV,sample408.WAV,sample408,SX396,THE FISH BEGAN TO LEAP FRANTICALLY ON THE SURFACE OF THE SMALL LAKE
408,408,DR3/MMDH0/SI2286.WAV,sample409.WAV,sample409,SI2286,YES SIR SHE SAID IS THAT DEFINITE
409,409,DR3/MMDH0/SX216.WAV,sample410.WAV,sample410,SX216,THE SMALL BOY PUT THE WORM ON THE HOOK
410,410,DR3/FKMS0/SI1490.WAV,sample411.WAV,sample411,SI1490,PERHAPS IT WAS RIGHT PERHAPS IT WAS JUST
411,411,DR3/FKMS0/SX230.WAV,sample412.WAV,sample412,SX230,ALLOW LEEWAY HERE BUT RATIONALIZE ALL ERRORS
412,412,DR3/FKMS0/SX50.WAV,sample413.WAV,sample413,SX50,CATASTROPHIC ECONOMIC CUTBACKS NEGLECT THE POOR
413,413,DR3/FKMS0/SX320.WAV,sample414.WAV,sample414,SX320,THE NEAREST SYNAGOGUE MAY NOT BE WITHIN WALKING DISTANCE
414,414,DR3/FKMS0/SA2.WAV,sample415.WAV,sample415,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
415,415,DR3/FKMS0/SI2120.WAV,sample416.WAV,sample416,SI2120,HE PAUSED THEN ADDED EVERYTHING ON A SHIP IS A WEAPON
416,416,DR3/FKMS0/SA1.WAV,sample417.WAV,sample417,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
417,417,DR3/FKMS0/SI860.WAV,sample418.WAV,sample418,SI860,THESE INCLUDE LEAVES OF ABSENCES ILLNESSES AND LAYOFFS
418,418,DR3/FKMS0/SX410.WAV,sample419.WAV,sample419,SX410,GREG BUYS FRESH MILK EACH WEEKDAY MORNING
419,419,DR3/FKMS0/SX140.WAV,sample420.WAV,sample420,SX140,AGRICULTURAL PRODUCTS ARE UNEVENLY DISTRIBUTED
420,420,DR3/MTAA0/SX205.WAV,sample421.WAV,sample421,SX205,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS
421,421,DR3/MTAA0/SX385.WAV,sample422.WAV,sample422,SX385,HIS SHOULDER FELT AS IF IT WERE BROKEN
422,422,DR3/MTAA0/SX115.WAV,sample423.WAV,sample423,SX115,THE EMBLEM DEPICTS THE ACROPOLIS ALL AGLOW
423,423,DR3/MTAA0/SX25.WAV,sample424.WAV,sample424,SX25,ONLY LAWYERS LOVE MILLIONAIRES
424,424,DR3/MTAA0/SI1915.WAV,sample425.WAV,sample425,SI1915,IT WAS THERE THAT SHE WOULD HAVE TO ENACT HER RENUNCIATION BEG FORGIVENESS
425,425,DR3/MTAA0/SA2.WAV,sample426.WAV,sample426,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
426,426,DR3/MTAA0/SI1285.WAV,sample427.WAV,sample427,SI1285,FAMILY RATIONING PROBABLY WILL BE NECESSARY
427,427,DR3/MTAA0/SA1.WAV,sample428.WAV,sample428,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
428,428,DR3/MTAA0/SX295.WAV,sample429.WAV,sample429,SX295,IF CAROL COMES TOMORROW HAVE HER ARRANGE FOR A MEETING AT TWO
429,429,DR3/MTAA0/SI596.WAV,sample430.WAV,sample430,SI596,ON THESE THEY FEEL THEY CAN RELY
430,430,DR3/MMAB0/SX12.WAV,sample431.WAV,sample431,SX12,WILL ROBIN WEAR A YELLOW LILY
431,431,DR3/MMAB0/SI1362.WAV,sample432.WAV,sample432,SI1362,AFTER THAT WE BEGAN TO GET VISITORS TO CLASS
432,432,DR3/MMAB0/SA2.WAV,sample433.WAV,sample433,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
433,433,DR3/MMAB0/SA1.WAV,sample434.WAV,sample434,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
434,434,DR3/MMAB0/SX282.WAV,sample435.WAV,sample435,SX282,THE TOOTH FAIRY FORGOT TO COME WHEN ROGER'S TOOTH FELL OUT
435,435,DR3/MMAB0/SX102.WAV,sample436.WAV,sample436,SX102,SPECIAL TASK FORCES RESCUE HOSTAGES FROM KIDNAPPERS
436,436,DR3/MMAB0/SI1992.WAV,sample437.WAV,sample437,SI1992,OR MORE RHYTHMICALLY THE SWARTHY WITCHES ARE LAUGHING
437,437,DR3/MMAB0/SX192.WAV,sample438.WAV,sample438,SX192,STRAW HATS ARE OUT OF FASHION THIS YEAR
438,438,DR3/MMAB0/SX372.WAV,sample439.WAV,sample439,SX372,THAT DIAGRAM MAKES SENSE ONLY AFTER MUCH STUDY
439,439,DR3/MMAB0/SI732.WAV,sample440.WAV,sample440,SI732,DO LINE BARBECUE FIRE BOWL WITH HEAVY FOIL TO REFLECT HEAT
440,440,DR3/MGLB0/SX274.WAV,sample441.WAV,sample441,SX274,CLIFF WAS SOOTHED BY THE LUXURIOUS MASSAGE
441,441,DR3/MGLB0/SI1534.WAV,sample442.WAV,sample442,SI1534,IS IT BECAUSE OF MY SLOVENLINESS THAT HAIR GROWS ON MY FACE
442,442,DR3/MGLB0/SX184.WAV,sample443.WAV,sample443,SX184,THE CAT'S MEOW ALWAYS HURTS MY EARS
443,443,DR3/MGLB0/SX4.WAV,sample444.WAV,sample444,SX4,JANE MAY EARN MORE MONEY BY WORKING HARD
444,444,DR3/MGLB0/SA2.WAV,sample445.WAV,sample445,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
445,445,DR3/MGLB0/SA1.WAV,sample446.WAV,sample446,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
446,446,DR3/MGLB0/SX364.WAV,sample447.WAV,sample447,SX364,EACH UNTIMELY INCOME LOSS COINCIDED WITH THE BREAKDOWN OF A HEATING SYSTEM PART
447,447,DR3/MGLB0/SI904.WAV,sample448.WAV,sample448,SI904,HE PEERED AHEAD AND GRINNED AS THE RAILROAD TRACKS CAME INTO VIEW AGAIN BELOW
448,448,DR3/MGLB0/SI2164.WAV,sample449.WAV,sample449,SI2164,TAKE CARE OF YOURSELF THEN
449,449,DR3/MGLB0/SX94.WAV,sample450.WAV,sample450,SX94,YOUNGSTERS LOVE COMMON CANDY AS TREATS
450,450,DR3/MJJG0/SI1003.WAV,sample451.WAV,sample451,SI1003,SEEDS OF SOYBEAN COTTON CORN SESAME AND RAPE YIELD SEMIDRYING OILS
451,451,DR3/MJJG0/SX13.WAV,sample452.WAV,sample452,SX13,SWING YOUR ARM AS HIGH AS YOU CAN
452,452,DR3/MJJG0/SA2.WAV,sample453.WAV,sample453,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
453,453,DR3/MJJG0/SA1.WAV,sample454.WAV,sample454,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
454,454,DR3/MJJG0/SX103.WAV,sample455.WAV,sample455,SX103,CALL AN AMBULANCE FOR MEDICAL ASSISTANCE
455,455,DR3/MJJG0/SI1633.WAV,sample456.WAV,sample456,SI1633,SAID YOU WORE YOURSELF OUT CLEANING ALL THESE EMPTY ROOMS
456,456,DR3/MJJG0/SI2263.WAV,sample457.WAV,sample457,SI2263,NOBODY ELSE SHOWED PLEASURE
457,457,DR3/MJJG0/SX283.WAV,sample458.WAV,sample458,SX283,PLANNED PARENTHOOD ORGANIZATIONS PROMOTE BIRTH CONTROL
458,458,DR3/MJJG0/SX373.WAV,sample459.WAV,sample459,SX373,A BORING NOVEL IS A SUPERB SLEEPING PILL
459,459,DR3/MJJG0/SX193.WAV,sample460.WAV,sample460,SX193,WHY BUY OIL WHEN YOU ALWAYS USE MINE
460,460,DR3/FPKT0/SI2168.WAV,sample461.WAV,sample461,SI2168,THEY MAKE US CONFORMISTS LOOK GOOD
461,461,DR3/FPKT0/SI1538.WAV,sample462.WAV,sample462,SI1538,A CARRIAGE CRUNCHED BY ITS DIM LIGHTS FILTERING THROUGH THE GLOOM
462,462,DR3/FPKT0/SX278.WAV,sample463.WAV,sample463,SX278,TO FURTHER HIS PRESTIGE HE OCCASIONALLY READS THE WALL STREET JOURNAL
463,463,DR3/FPKT0/SA2.WAV,sample464.WAV,sample464,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
464,464,DR3/FPKT0/SX368.WAV,sample465.WAV,sample465,SX368,LORI'S COSTUME NEEDED BLACK GLOVES TO BE COMPLETELY ELEGANT
465,465,DR3/FPKT0/SA1.WAV,sample466.WAV,sample466,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
466,466,DR3/FPKT0/SI908.WAV,sample467.WAV,sample467,SI908,WE ALWAYS THOUGHT WE WOULD DIE WITH OUR BOOTS ON
467,467,DR3/FPKT0/SX98.WAV,sample468.WAV,sample468,SX98,GUESS THE QUESTION FROM THE ANSWER
468,468,DR3/FPKT0/SX188.WAV,sample469.WAV,sample469,SX188,WHO AUTHORIZED THE UNLIMITED EXPENSE ACCOUNT
469,469,DR3/FPKT0/SX8.WAV,sample470.WAV,sample470,SX8,WHY YELL OR WORRY OVER SILLY ITEMS
470,470,DR3/MTHC0/SI2275.WAV,sample471.WAV,sample471,SI2275,IT ALL DID LOOK VERY EFFICIENT AND SHIPSHAPE
471,471,DR3/MTHC0/SX205.WAV,sample472.WAV,sample472,SX205,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS
472,472,DR3/MTHC0/SX385.WAV,sample473.WAV,sample473,SX385,HIS SHOULDER FELT AS IF IT WERE BROKEN
473,473,DR3/MTHC0/SX115.WAV,sample474.WAV,sample474,SX115,THE EMBLEM DEPICTS THE ACROPOLIS ALL AGLOW
474,474,DR3/MTHC0/SX25.WAV,sample475.WAV,sample475,SX25,ONLY LAWYERS LOVE MILLIONAIRES
475,475,DR3/MTHC0/SA2.WAV,sample476.WAV,sample476,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
476,476,DR3/MTHC0/SA1.WAV,sample477.WAV,sample477,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
477,477,DR3/MTHC0/SI1645.WAV,sample478.WAV,sample478,SI1645,SUCH OPTIMISM WAS COMPLETELY UNJUSTIFIED
478,478,DR3/MTHC0/SX295.WAV,sample479.WAV,sample479,SX295,IF CAROL COMES TOMORROW HAVE HER ARRANGE FOR A MEETING AT TWO
479,479,DR3/MTHC0/SI1015.WAV,sample480.WAV,sample480,SI1015,HAY AND PASTURE ARE THE OTHER CHIEF SOURCES OF LIVESTOCK FEED
480,480,DR3/MBWM0/SX404.WAV,sample481.WAV,sample481,SX404,BARB BURNED PAPER AND LEAVES IN A BIG BONFIRE
481,481,DR3/MBWM0/SX314.WAV,sample482.WAV,sample482,SX314,IF PEOPLE WERE MORE GENEROUS THERE WOULD BE NO NEED FOR WELFARE
482,482,DR3/MBWM0/SA2.WAV,sample483.WAV,sample483,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
483,483,DR3/MBWM0/SX44.WAV,sample484.WAV,sample484,SX44,BASKETBALL CAN BE AN ENTERTAINING SPORT
484,484,DR3/MBWM0/SA1.WAV,sample485.WAV,sample485,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
485,485,DR3/MBWM0/SI1934.WAV,sample486.WAV,sample486,SI1934,WAIT A LITTLE WHILE
486,486,DR3/MBWM0/SX224.WAV,sample487.WAV,sample487,SX224,HOW GOOD IS YOUR ENDURANCE
487,487,DR3/MBWM0/SX134.WAV,sample488.WAV,sample488,SX134,DECEMBER AND JANUARY ARE NICE MONTHS TO SPEND IN MIAMI
488,488,DR3/MBWM0/SI674.WAV,sample489.WAV,sample489,SI674,THIS IS NO SPECTATOR-TYPE EXPERIENCE EVERYONE IS TO BE A PARTICIPANT
489,489,DR3/MBWM0/SI1304.WAV,sample490.WAV,sample490,SI1304,IT WAS EXPOSED TO A HIGH VELOCITY GAS JET
490,490,DR3/MMJR0/SI2166.WAV,sample491.WAV,sample491,SI2166,LOOK SWEETHEART SOME FOOL WAS
491,491,DR3/MMJR0/SX28.WAV,sample492.WAV,sample492,SX28,BEG THAT GUARD FOR ONE GALLON OF GAS
492,492,DR3/MMJR0/SX298.WAV,sample493.WAV,sample493,SX298,I'D RATHER NOT BUY THESE SHOES THAN BE OVERCHARGED
493,493,DR3/MMJR0/SI2278.WAV,sample494.WAV,sample494,SI2278,VIEW TAKES IN FIVE COUNTIES TWO BEDROOMS
494,494,DR3/MMJR0/SA2.WAV,sample495.WAV,sample495,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
495,495,DR3/MMJR0/SA1.WAV,sample496.WAV,sample496,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
496,496,DR3/MMJR0/SI1648.WAV,sample497.WAV,sample497,SI1648,IT WAS A FAIRLY MODERN MOTEL WITH QUITE A BIT OF ELECTRICAL DISPLAY IN FRONT
497,497,DR3/MMJR0/SX388.WAV,sample498.WAV,sample498,SX388,HER RIGHT HAND ACHES WHENEVER THE BAROMETRIC PRESSURE CHANGES
498,498,DR3/MMJR0/SX208.WAV,sample499.WAV,sample499,SX208,ROB SAT BY THE POND AND SKETCHED THE STRAY GEESE
499,499,DR3/MMJR0/SX118.WAV,sample500.WAV,sample500,SX118,COMBINE ALL THE INGREDIENTS IN A LARGE BOWL
500,500,DR3/MCSH0/SX379.WAV,sample501.WAV,sample501,SX379,PAM GIVES DRIVING LESSONS ON THURSDAYS
501,501,DR3/MCSH0/SI2179.WAV,sample502.WAV,sample502,SI2179,MY MOTHER NEVER WOPS ME
502,502,DR3/MCSH0/SX199.WAV,sample503.WAV,sample503,SX199,YOUNG CHILDREN SHOULD AVOID EXPOSURE TO CONTAGIOUS DISEASES
503,503,DR3/MCSH0/SI919.WAV,sample504.WAV,sample504,SI919,OBVIOUSLY THE BRIDAL PAIR HAS MANY ADJUSTMENTS TO MAKE TO THEIR NEW SITUATION
504,504,DR3/MCSH0/SX289.WAV,sample505.WAV,sample505,SX289,WEATHERPROOF GALOSHES ARE VERY USEFUL IN SEATTLE
505,505,DR3/MCSH0/SA2.WAV,sample506.WAV,sample506,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
506,506,DR3/MCSH0/SA1.WAV,sample507.WAV,sample507,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
507,507,DR3/MCSH0/SX109.WAV,sample508.WAV,sample508,SX109,SHE SLIPPED AND SPRAINED HER ANKLE ON THE STEEP SLOPE
508,508,DR3/MCSH0/SX19.WAV,sample509.WAV,sample509,SX19,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY
509,509,DR3/MCSH0/SI1549.WAV,sample510.WAV,sample510,SI1549,Y'ALL SHOULD HAVE LET ME DO IT
510,510,DR3/MGJF0/SX191.WAV,sample511.WAV,sample511,SX191,WITHDRAW ALL PHONY ACCUSATIONS AT ONCE
511,511,DR3/MGJF0/SX281.WAV,sample512.WAV,sample512,SX281,CORY AND TRISH PLAYED TAG WITH BEACH BALLS FOR HOURS
512,512,DR3/MGJF0/SA2.WAV,sample513.WAV,sample513,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
513,513,DR3/MGJF0/SI776.WAV,sample514.WAV,sample514,SI776,DO NOT DRAW YARN TOO TIGHT
514,514,DR3/MGJF0/SA1.WAV,sample515.WAV,sample515,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
515,515,DR3/MGJF0/SX101.WAV,sample516.WAV,sample516,SX101,KINDERGARTEN CHILDREN DECORATE THEIR CLASSROOMS FOR ALL HOLIDAYS
516,516,DR3/MGJF0/SI641.WAV,sample517.WAV,sample517,SI641,CLEVER LIGHT SONGS WERE OVERLY COY TRAGIC SONGS A LITTLE TOO MELODRAMATIC
517,517,DR3/MGJF0/SI1901.WAV,sample518.WAV,sample518,SI1901,A WARM BREEZE PLAYED ACROSS IT MOVING IT LIKE WAVES
518,518,DR3/MGJF0/SX11.WAV,sample519.WAV,sample519,SX11,HE WILL ALLOW A RARE LIE
519,519,DR3/MGJF0/SX371.WAV,sample520.WAV,sample520,SX371,RIGHT NOW MAY NOT BE THE BEST TIME FOR BUSINESS MERGERS
520,520,DR3/MJBR0/SX191.WAV,sample521.WAV,sample521,SX191,WITHDRAW ALL PHONY ACCUSATIONS AT ONCE
521,521,DR3/MJBR0/SI2261.WAV,sample522.WAV,sample522,SI2261,WE'RE HERE TO TRANSACT BUSINESS
522,522,DR3/MJBR0/SX281.WAV,sample523.WAV,sample523,SX281,CORY AND TRISH PLAYED TAG WITH BEACH BALLS FOR HOURS
523,523,DR3/MJBR0/SA2.WAV,sample524.WAV,sample524,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
524,524,DR3/MJBR0/SA1.WAV,sample525.WAV,sample525,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
525,525,DR3/MJBR0/SX101.WAV,sample526.WAV,sample526,SX101,KINDERGARTEN CHILDREN DECORATE THEIR CLASSROOMS FOR ALL HOLIDAYS
526,526,DR3/MJBR0/SI1631.WAV,sample527.WAV,sample527,SI1631,HER LEGS HUNG DOWN LONG AND THIN AS SHE SAT ON THE HIGH STOOL
527,527,DR3/MJBR0/SX11.WAV,sample528.WAV,sample528,SX11,HE WILL ALLOW A RARE LIE
528,528,DR3/MJBR0/SX371.WAV,sample529.WAV,sample529,SX371,RIGHT NOW MAY NOT BE THE BEST TIME FOR BUSINESS MERGERS
529,529,DR3/MJBR0/SI1001.WAV,sample530.WAV,sample530,SI1001,OH HE'LL BE A PLUMBER CAME THE ANSWER
530,530,DR3/MKCH0/SX28.WAV,sample531.WAV,sample531,SX28,BEG THAT GUARD FOR ONE GALLON OF GAS
531,531,DR3/MKCH0/SX298.WAV,sample532.WAV,sample532,SX298,I'D RATHER NOT BUY THESE SHOES THAN BE OVERCHARGED
532,532,DR3/MKCH0/SI1425.WAV,sample533.WAV,sample533,SI1425,THEY WERE BOTH VERY FLUENT
533,533,DR3/MKCH0/SA2.WAV,sample534.WAV,sample534,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
534,534,DR3/MKCH0/SA1.WAV,sample535.WAV,sample535,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
535,535,DR3/MKCH0/SI2008.WAV,sample536.WAV,sample536,SI2008,HE SWUNG UP OVER THE WHEEL
536,536,DR3/MKCH0/SX388.WAV,sample537.WAV,sample537,SX388,HER RIGHT HAND ACHES WHENEVER THE BAROMETRIC PRESSURE CHANGES
537,537,DR3/MKCH0/SX208.WAV,sample538.WAV,sample538,SX208,ROB SAT BY THE POND AND SKETCHED THE STRAY GEESE
538,538,DR3/MKCH0/SX118.WAV,sample539.WAV,sample539,SX118,COMBINE ALL THE INGREDIENTS IN A LARGE BOWL
539,539,DR3/MKCH0/SI1378.WAV,sample540.WAV,sample540,SI1378,MORPHOPHONEMIC RULES MAY BE THOUGHT OF AS JOINING CERTAIN POINTS IN THE SYSTEM
540,540,DR3/MHPG0/SX190.WAV,sample541.WAV,sample541,SX190,SERVE THE COLESLAW AFTER I ADD THE OIL
541,541,DR3/MHPG0/SI460.WAV,sample542.WAV,sample542,SI460,NOTHING HAS BEEN DONE YET TO TAKE ADVANTAGE OF THE ENABLING LEGISLATION
542,542,DR3/MHPG0/SX100.WAV,sample543.WAV,sample543,SX100,PROJECT DEVELOPMENT WAS PROCEEDING TOO SLOWLY
543,543,DR3/MHPG0/SX280.WAV,sample544.WAV,sample544,SX280,THE OASIS WAS A MIRAGE
544,544,DR3/MHPG0/SA2.WAV,sample545.WAV,sample545,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
545,545,DR3/MHPG0/SA1.WAV,sample546.WAV,sample546,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
546,546,DR3/MHPG0/SI1090.WAV,sample547.WAV,sample547,SI1090,BUT A SOMEWHAT MORE DETAILED ANALYSIS OF THIS PROCESS MAY BE ILLUMINATING
547,547,DR3/MHPG0/SX10.WAV,sample548.WAV,sample548,SX10,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S
548,548,DR3/MHPG0/SX370.WAV,sample549.WAV,sample549,SX370,THAT NOISE PROBLEM GROWS MORE ANNOYING EACH DAY
549,549,DR3/MHPG0/SI1720.WAV,sample550.WAV,sample550,SI1720,THEY TOOK IT AWAY OVERALLS OR SOMETHING
550,550,DR3/MCTW0/SX23.WAV,sample551.WAV,sample551,SX23,THOSE MUSICIANS HARMONIZE MARVELOUSLY
551,551,DR3/MCTW0/SI743.WAV,sample552.WAV,sample552,SI743,DO BUY ALL-PURPOSE MUGS OR CUPS
552,552,DR3/MCTW0/SA2.WAV,sample553.WAV,sample553,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
553,553,DR3/MCTW0/SA1.WAV,sample554.WAV,sample554,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
554,554,DR3/MCTW0/SX113.WAV,sample555.WAV,sample555,SX113,A MUSCULAR ABDOMEN IS GOOD FOR YOUR BACK
555,555,DR3/MCTW0/SX383.WAV,sample556.WAV,sample556,SX383,THE CARPET CLEANERS SHAMPOOED OUR ORIENTAL RUG
556,556,DR3/MCTW0/SI2003.WAV,sample557.WAV,sample557,SI2003,IN A WAY HE COULDN'T BLAME HER
557,557,DR3/MCTW0/SI1373.WAV,sample558.WAV,sample558,SI1373,EACH FORM REPRESENTED BY THE DICTIONARY IS LOOKED UP IN THE TEXT-FORM LIST
558,558,DR3/MCTW0/SX203.WAV,sample559.WAV,sample559,SX203,THE CAUSEWAY ENDED ABRUPTLY AT THE SHORE
559,559,DR3/MCTW0/SX293.WAV,sample560.WAV,sample560,SX293,PLEASE TAKE THIS DIRTY TABLE CLOTH TO THE CLEANERS FOR ME
560,560,DR3/MWJG0/SI1124.WAV,sample561.WAV,sample561,SI1124,LET ME QUOTE HIM EVEN MORE FULLY FOR HIS ANALYSIS IS IMPORTANT TO MY THEME
561,561,DR3/MWJG0/SX404.WAV,sample562.WAV,sample562,SX404,BARB BURNED PAPER AND LEAVES IN A BIG BONFIRE
562,562,DR3/MWJG0/SX314.WAV,sample563.WAV,sample563,SX314,IF PEOPLE WERE MORE GENEROUS THERE WOULD BE NO NEED FOR WELFARE
563,563,DR3/MWJG0/SI494.WAV,sample564.WAV,sample564,SI494,BAKE SLOWLY AT LEAST ONE-HALF HOUR LONGER
564,564,DR3/MWJG0/SA2.WAV,sample565.WAV,sample565,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
565,565,DR3/MWJG0/SX44.WAV,sample566.WAV,sample566,SX44,BASKETBALL CAN BE AN ENTERTAINING SPORT
566,566,DR3/MWJG0/SA1.WAV,sample567.WAV,sample567,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
567,567,DR3/MWJG0/SI1754.WAV,sample568.WAV,sample568,SI1754,HE SAID THE CRAZY FOOL HALF ALOUD
568,568,DR3/MWJG0/SX224.WAV,sample569.WAV,sample569,SX224,HOW GOOD IS YOUR ENDURANCE
569,569,DR3/MWJG0/SX134.WAV,sample570.WAV,sample570,SX134,DECEMBER AND JANUARY ARE NICE MONTHS TO SPEND IN MIAMI
570,570,DR3/MTDT0/SX274.WAV,sample571.WAV,sample571,SX274,CLIFF WAS SOOTHED BY THE LUXURIOUS MASSAGE
571,571,DR3/MTDT0/SI2254.WAV,sample572.WAV,sample572,SI2254,QUIETLY HE DETERMINED TO FOIL HER
572,572,DR3/MTDT0/SX184.WAV,sample573.WAV,sample573,SX184,THE CAT'S MEOW ALWAYS HURTS MY EARS
573,573,DR3/MTDT0/SX4.WAV,sample574.WAV,sample574,SX4,JANE MAY EARN MORE MONEY BY WORKING HARD
574,574,DR3/MTDT0/SA2.WAV,sample575.WAV,sample575,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
575,575,DR3/MTDT0/SA1.WAV,sample576.WAV,sample576,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
576,576,DR3/MTDT0/SX364.WAV,sample577.WAV,sample577,SX364,EACH UNTIMELY INCOME LOSS COINCIDED WITH THE BREAKDOWN OF A HEATING SYSTEM PART
577,577,DR3/MTDT0/SI1994.WAV,sample578.WAV,sample578,SI1994,SO IF ALL THESE BEERS WAS TO GET ME IN BED MAN YOU JUST SPENT A LOT OF MONEY
578,578,DR3/MTDT0/SI994.WAV,sample579.WAV,sample579,SI994,HER STUDY OF HISTORY WAS PERSISTENTLY PURSUED
579,579,DR3/MTDT0/SX94.WAV,sample580.WAV,sample580,SX94,YOUNGSTERS LOVE COMMON CANDY AS TREATS
