,originalfile,renamedfile,samplenumber,prompt
767,DR4/FDMS0/SX138.WAV,sample768.WAV,sample768,SX138
768,DR4/FDMS0/SI1502.WAV,sample769.WAV,sample769,SI1502
769,DR4/FDMS0/SX228.WAV,sample770.WAV,sample770,SX228
770,DR4/FLBW0/SX319.WAV,sample771.WAV,sample771,SX319
771,DR4/FLBW0/SI1849.WAV,sample772.WAV,sample772,SI1849
772,DR4/FLBW0/SA2.WAV,sample773.WAV,sample773,SA2
773,DR4/FLBW0/SX49.WAV,sample774.WAV,sample774,SX49
774,DR4/FLBW0/SI1219.WAV,sample775.WAV,sample775,SI1219
775,DR4/FLBW0/SA1.WAV,sample776.WAV,sample776,SA1
776,DR4/FLBW0/SX409.WAV,sample777.WAV,sample777,SX409
777,DR4/FLBW0/SI2253.WAV,sample778.WAV,sample778,SI2253
778,DR4/FLBW0/SX139.WAV,sample779.WAV,sample779,SX139
779,DR4/FLBW0/SX229.WAV,sample780.WAV,sample780,SX229
780,DR4/MPCS0/SX369.WAV,sample781.WAV,sample781,SX369
781,DR4/MPCS0/SX279.WAV,sample782.WAV,sample782,SX279
782,DR4/MPCS0/SX9.WAV,sample783.WAV,sample783,SX9
783,DR4/MPCS0/SA2.WAV,sample784.WAV,sample784,SA2
784,DR4/MPCS0/SA1.WAV,sample785.WAV,sample785,SA1
785,DR4/MPCS0/SI729.WAV,sample786.WAV,sample786,SI729
786,DR4/MPCS0/SI1989.WAV,sample787.WAV,sample787,SI1989
787,DR4/MPCS0/SX99.WAV,sample788.WAV,sample788,SX99
788,DR4/MPCS0/SI1359.WAV,sample789.WAV,sample789,SI1359
789,DR4/MPCS0/SX189.WAV,sample790.WAV,sample790,SX189
790,DR4/MJRF0/SX191.WAV,sample791.WAV,sample791,SX191
791,DR4/MJRF0/SI2081.WAV,sample792.WAV,sample792,SI2081
792,DR4/MJRF0/SX281.WAV,sample793.WAV,sample793,SX281
793,DR4/MJRF0/SA2.WAV,sample794.WAV,sample794,SA2
794,DR4/MJRF0/SA1.WAV,sample795.WAV,sample795,SA1
795,DR4/MJRF0/SX101.WAV,sample796.WAV,sample796,SX101
796,DR4/MJRF0/SI821.WAV,sample797.WAV,sample797,SI821
797,DR4/MJRF0/SX11.WAV,sample798.WAV,sample798,SX11
798,DR4/MJRF0/SX371.WAV,sample799.WAV,sample799,SX371
799,DR4/MJRF0/SI1114.WAV,sample800.WAV,sample800,SI1114
800,DR4/FREW0/SX380.WAV,sample801.WAV,sample801,SX380
801,DR4/FREW0/SA2.WAV,sample802.WAV,sample802,SA2
802,DR4/FREW0/SX200.WAV,sample803.WAV,sample803,SX200
803,DR4/FREW0/SA1.WAV,sample804.WAV,sample804,SA1
804,DR4/FREW0/SX290.WAV,sample805.WAV,sample805,SX290
805,DR4/FREW0/SX110.WAV,sample806.WAV,sample806,SX110
806,DR4/FREW0/SI1280.WAV,sample807.WAV,sample807,SI1280
807,DR4/FREW0/SI1910.WAV,sample808.WAV,sample808,SI1910
808,DR4/FREW0/SI1030.WAV,sample809.WAV,sample809,SI1030
809,DR4/FREW0/SX20.WAV,sample810.WAV,sample810,SX20
810,DR4/MBNS0/SI590.WAV,sample811.WAV,sample811,SI590
811,DR4/MBNS0/SX230.WAV,sample812.WAV,sample812,SX230
812,DR4/MBNS0/SX50.WAV,sample813.WAV,sample813,SX50
813,DR4/MBNS0/SX320.WAV,sample814.WAV,sample814,SX320
814,DR4/MBNS0/SI1220.WAV,sample815.WAV,sample815,SI1220
815,DR4/MBNS0/SA2.WAV,sample816.WAV,sample816,SA2
816,DR4/MBNS0/SA1.WAV,sample817.WAV,sample817,SA1
817,DR4/MBNS0/SX410.WAV,sample818.WAV,sample818,SX410
818,DR4/MBNS0/SX140.WAV,sample819.WAV,sample819,SX140
819,DR4/MBNS0/SI1850.WAV,sample820.WAV,sample820,SI1850
820,DR4/MLLL0/SI1993.WAV,sample821.WAV,sample821,SI1993
821,DR4/MLLL0/SX13.WAV,sample822.WAV,sample822,SX13
822,DR4/MLLL0/SA2.WAV,sample823.WAV,sample823,SA2
823,DR4/MLLL0/SA1.WAV,sample824.WAV,sample824,SA1
824,DR4/MLLL0/SI733.WAV,sample825.WAV,sample825,SI733
825,DR4/MLLL0/SX103.WAV,sample826.WAV,sample826,SX103
826,DR4/MLLL0/SX283.WAV,sample827.WAV,sample827,SX283
827,DR4/MLLL0/SX373.WAV,sample828.WAV,sample828,SX373
828,DR4/MLLL0/SX193.WAV,sample829.WAV,sample829,SX193
829,DR4/MLLL0/SI1363.WAV,sample830.WAV,sample830,SI1363
830,DR4/FCRH0/SI458.WAV,sample831.WAV,sample831,SI458
831,DR4/FCRH0/SX278.WAV,sample832.WAV,sample832,SX278
832,DR4/FCRH0/SA2.WAV,sample833.WAV,sample833,SA2
833,DR4/FCRH0/SI1718.WAV,sample834.WAV,sample834,SI1718
834,DR4/FCRH0/SX368.WAV,sample835.WAV,sample835,SX368
835,DR4/FCRH0/SA1.WAV,sample836.WAV,sample836,SA1
836,DR4/FCRH0/SX98.WAV,sample837.WAV,sample837,SX98
837,DR4/FCRH0/SX188.WAV,sample838.WAV,sample838,SX188
838,DR4/FCRH0/SI1088.WAV,sample839.WAV,sample839,SI1088
839,DR4/FCRH0/SX8.WAV,sample840.WAV,sample840,SX8
840,DR4/FCFT0/SX278.WAV,sample841.WAV,sample841,SX278
841,DR4/FCFT0/SI1178.WAV,sample842.WAV,sample842,SI1178
842,DR4/FCFT0/SA2.WAV,sample843.WAV,sample843,SA2
843,DR4/FCFT0/SX368.WAV,sample844.WAV,sample844,SX368
844,DR4/FCFT0/SA1.WAV,sample845.WAV,sample845,SA1
845,DR4/FCFT0/SI548.WAV,sample846.WAV,sample846,SI548
846,DR4/FCFT0/SX98.WAV,sample847.WAV,sample847,SX98
847,DR4/FCFT0/SX188.WAV,sample848.WAV,sample848,SX188
848,DR4/FCFT0/SI1808.WAV,sample849.WAV,sample849,SI1808
849,DR4/FCFT0/SX8.WAV,sample850.WAV,sample850,SX8
850,DR4/MPWM0/SX407.WAV,sample851.WAV,sample851,SX407
851,DR4/MPWM0/SI1757.WAV,sample852.WAV,sample852,SI1757
852,DR4/MPWM0/SX137.WAV,sample853.WAV,sample853,SX137
853,DR4/MPWM0/SI2279.WAV,sample854.WAV,sample854,SI2279
854,DR4/MPWM0/SA2.WAV,sample855.WAV,sample855,SA2
855,DR4/MPWM0/SX317.WAV,sample856.WAV,sample856,SX317
856,DR4/MPWM0/SA1.WAV,sample857.WAV,sample857,SA1
857,DR4/MPWM0/SX47.WAV,sample858.WAV,sample858,SX47
858,DR4/MPWM0/SX227.WAV,sample859.WAV,sample859,SX227
859,DR4/MPWM0/SI1127.WAV,sample860.WAV,sample860,SI1127
860,DR4/MDLS0/SI1628.WAV,sample861.WAV,sample861,SI1628
861,DR4/MDLS0/SI998.WAV,sample862.WAV,sample862,SI998
862,DR4/MDLS0/SX278.WAV,sample863.WAV,sample863,SX278
863,DR4/MDLS0/SA2.WAV,sample864.WAV,sample864,SA2
864,DR4/MDLS0/SI2258.WAV,sample865.WAV,sample865,SI2258
865,DR4/MDLS0/SX368.WAV,sample866.WAV,sample866,SX368
866,DR4/MDLS0/SA1.WAV,sample867.WAV,sample867,SA1
867,DR4/MDLS0/SX98.WAV,sample868.WAV,sample868,SX98
868,DR4/MDLS0/SX188.WAV,sample869.WAV,sample869,SX188
869,DR4/MDLS0/SX8.WAV,sample870.WAV,sample870,SX8
870,DR4/MTLS0/SX380.WAV,sample871.WAV,sample871,SX380
871,DR4/MTLS0/SA2.WAV,sample872.WAV,sample872,SA2
872,DR4/MTLS0/SX200.WAV,sample873.WAV,sample873,SX200
873,DR4/MTLS0/SA1.WAV,sample874.WAV,sample874,SA1
874,DR4/MTLS0/SX290.WAV,sample875.WAV,sample875,SX290
875,DR4/MTLS0/SX110.WAV,sample876.WAV,sample876,SX110
876,DR4/MTLS0/SI1370.WAV,sample877.WAV,sample877,SI1370
877,DR4/MTLS0/SI2000.WAV,sample878.WAV,sample878,SI2000
878,DR4/MTLS0/SI740.WAV,sample879.WAV,sample879,SI740
879,DR4/MTLS0/SX20.WAV,sample880.WAV,sample880,SX20
880,DR4/FNMR0/SI2029.WAV,sample881.WAV,sample881,SI2029
881,DR4/FNMR0/SX319.WAV,sample882.WAV,sample882,SX319
882,DR4/FNMR0/SA2.WAV,sample883.WAV,sample883,SA2
883,DR4/FNMR0/SX49.WAV,sample884.WAV,sample884,SX49
884,DR4/FNMR0/SA1.WAV,sample885.WAV,sample885,SA1
885,DR4/FNMR0/SI1399.WAV,sample886.WAV,sample886,SI1399
886,DR4/FNMR0/SI769.WAV,sample887.WAV,sample887,SI769
887,DR4/FNMR0/SX409.WAV,sample888.WAV,sample888,SX409
888,DR4/FNMR0/SX139.WAV,sample889.WAV,sample889,SX139
889,DR4/FNMR0/SX229.WAV,sample890.WAV,sample890,SX229
890,DR4/FEDW0/SX274.WAV,sample891.WAV,sample891,SX274
891,DR4/FEDW0/SI1653.WAV,sample892.WAV,sample892,SI1653
892,DR4/FEDW0/SX184.WAV,sample893.WAV,sample893,SX184
893,DR4/FEDW0/SX4.WAV,sample894.WAV,sample894,SX4
894,DR4/FEDW0/SA2.WAV,sample895.WAV,sample895,SA2
895,DR4/FEDW0/SA1.WAV,sample896.WAV,sample896,SA1
896,DR4/FEDW0/SI1714.WAV,sample897.WAV,sample897,SI1714
897,DR4/FEDW0/SX364.WAV,sample898.WAV,sample898,SX364
898,DR4/FEDW0/SX94.WAV,sample899.WAV,sample899,SX94
899,DR4/FEDW0/SI1084.WAV,sample900.WAV,sample900,SI1084
900,DR4/MJDM1/SI1715.WAV,sample901.WAV,sample901,SI1715
901,DR4/MJDM1/SX275.WAV,sample902.WAV,sample902,SX275
902,DR4/MJDM1/SX185.WAV,sample903.WAV,sample903,SX185
903,DR4/MJDM1/SX5.WAV,sample904.WAV,sample904,SX5
904,DR4/MJDM1/SA2.WAV,sample905.WAV,sample905,SA2
905,DR4/MJDM1/SA1.WAV,sample906.WAV,sample906,SA1
906,DR4/MJDM1/SX95.WAV,sample907.WAV,sample907,SX95
907,DR4/MJDM1/SI1085.WAV,sample908.WAV,sample908,SI1085
908,DR4/MJDM1/SI455.WAV,sample909.WAV,sample909,SI455
909,DR4/MJDM1/SX365.WAV,sample910.WAV,sample910,SX365
910,DR4/MKCL0/SX191.WAV,sample911.WAV,sample911,SX191
911,DR4/MKCL0/SI461.WAV,sample912.WAV,sample912,SI461
912,DR4/MKCL0/SX281.WAV,sample913.WAV,sample913,SX281
913,DR4/MKCL0/SA2.WAV,sample914.WAV,sample914,SA2
914,DR4/MKCL0/SA1.WAV,sample915.WAV,sample915,SA1
915,DR4/MKCL0/SX101.WAV,sample916.WAV,sample916,SX101
916,DR4/MKCL0/SI1091.WAV,sample917.WAV,sample917,SI1091
917,DR4/MKCL0/SX11.WAV,sample918.WAV,sample918,SX11
918,DR4/MKCL0/SX371.WAV,sample919.WAV,sample919,SX371
919,DR4/MKCL0/SI1721.WAV,sample920.WAV,sample920,SI1721
920,DR4/FJMG0/SX191.WAV,sample921.WAV,sample921,SX191
921,DR4/FJMG0/SX281.WAV,sample922.WAV,sample922,SX281
922,DR4/FJMG0/SA2.WAV,sample923.WAV,sample923,SA2
923,DR4/FJMG0/SI1181.WAV,sample924.WAV,sample924,SI1181
924,DR4/FJMG0/SA1.WAV,sample925.WAV,sample925,SA1
925,DR4/FJMG0/SX101.WAV,sample926.WAV,sample926,SX101
926,DR4/FJMG0/SX11.WAV,sample927.WAV,sample927,SX11
927,DR4/FJMG0/SI551.WAV,sample928.WAV,sample928,SI551
928,DR4/FJMG0/SX371.WAV,sample929.WAV,sample929,SX371
929,DR4/FJMG0/SI1811.WAV,sample930.WAV,sample930,SI1811
930,DR4/FADG0/SX379.WAV,sample931.WAV,sample931,SX379
931,DR4/FADG0/SX199.WAV,sample932.WAV,sample932,SX199
932,DR4/FADG0/SI1279.WAV,sample933.WAV,sample933,SI1279
933,DR4/FADG0/SX289.WAV,sample934.WAV,sample934,SX289
934,DR4/FADG0/SA2.WAV,sample935.WAV,sample935,SA2
935,DR4/FADG0/SI1909.WAV,sample936.WAV,sample936,SI1909
936,DR4/FADG0/SA1.WAV,sample937.WAV,sample937,SA1
937,DR4/FADG0/SX109.WAV,sample938.WAV,sample938,SX109
938,DR4/FADG0/SX19.WAV,sample939.WAV,sample939,SX19
939,DR4/FADG0/SI649.WAV,sample940.WAV,sample940,SI649
940,DR4/FMCM0/SX190.WAV,sample941.WAV,sample941,SX190
941,DR4/FMCM0/SX100.WAV,sample942.WAV,sample942,SX100
942,DR4/FMCM0/SX280.WAV,sample943.WAV,sample943,SX280
943,DR4/FMCM0/SI550.WAV,sample944.WAV,sample944,SI550
944,DR4/FMCM0/SA2.WAV,sample945.WAV,sample945,SA2
945,DR4/FMCM0/SA1.WAV,sample946.WAV,sample946,SA1
946,DR4/FMCM0/SX10.WAV,sample947.WAV,sample947,SX10
947,DR4/FMCM0/SI1180.WAV,sample948.WAV,sample948,SI1180
948,DR4/FMCM0/SX370.WAV,sample949.WAV,sample949,SX370
949,DR4/FMCM0/SI1810.WAV,sample950.WAV,sample950,SI1810
950,DR6/MRJS0/SX274.WAV,sample951.WAV,sample951,SX274
951,DR6/MRJS0/SI1523.WAV,sample952.WAV,sample952,SI1523
952,DR6/MRJS0/SX184.WAV,sample953.WAV,sample953,SX184
953,DR6/MRJS0/SX4.WAV,sample954.WAV,sample954,SX4
954,DR6/MRJS0/SA2.WAV,sample955.WAV,sample955,SA2
955,DR6/MRJS0/SA1.WAV,sample956.WAV,sample956,SA1
956,DR6/MRJS0/SX364.WAV,sample957.WAV,sample957,SX364
957,DR6/MRJS0/SI2074.WAV,sample958.WAV,sample958,SI2074
958,DR6/MRJS0/SI1444.WAV,sample959.WAV,sample959,SI1444
959,DR6/MRJS0/SX94.WAV,sample960.WAV,sample960,SX94
960,DR6/MPAM1/SX126.WAV,sample961.WAV,sample961,SX126
961,DR6/MPAM1/SI1836.WAV,sample962.WAV,sample962,SI1836
962,DR6/MPAM1/SX306.WAV,sample963.WAV,sample963,SX306
963,DR6/MPAM1/SX36.WAV,sample964.WAV,sample964,SX36
964,DR6/MPAM1/SA2.WAV,sample965.WAV,sample965,SA2
965,DR6/MPAM1/SA1.WAV,sample966.WAV,sample966,SA1
966,DR6/MPAM1/SX396.WAV,sample967.WAV,sample967,SX396
967,DR6/MPAM1/SI576.WAV,sample968.WAV,sample968,SI576
968,DR6/MPAM1/SX216.WAV,sample969.WAV,sample969,SX216
969,DR6/MPAM1/SI1029.WAV,sample970.WAV,sample970,SI1029
970,DR6/MDSC0/SI1038.WAV,sample971.WAV,sample971,SI1038
971,DR6/MDSC0/SI967.WAV,sample972.WAV,sample972,SI967
972,DR6/MDSC0/SX408.WAV,sample973.WAV,sample973,SX408
973,DR6/MDSC0/SX318.WAV,sample974.WAV,sample974,SX318
974,DR6/MDSC0/SA2.WAV,sample975.WAV,sample975,SA2
975,DR6/MDSC0/SA1.WAV,sample976.WAV,sample976,SA1
976,DR6/MDSC0/SI2298.WAV,sample977.WAV,sample977,SI2298
977,DR6/MDSC0/SX48.WAV,sample978.WAV,sample978,SX48
978,DR6/MDSC0/SX138.WAV,sample979.WAV,sample979,SX138
979,DR6/MDSC0/SX228.WAV,sample980.WAV,sample980,SX228
980,DR6/FDRW0/SX23.WAV,sample981.WAV,sample981,SX23
981,DR6/FDRW0/SA2.WAV,sample982.WAV,sample982,SA2
982,DR6/FDRW0/SI1423.WAV,sample983.WAV,sample983,SI1423
983,DR6/FDRW0/SA1.WAV,sample984.WAV,sample984,SA1
984,DR6/FDRW0/SX113.WAV,sample985.WAV,sample985,SX113
985,DR6/FDRW0/SX383.WAV,sample986.WAV,sample986,SX383
986,DR6/FDRW0/SI653.WAV,sample987.WAV,sample987,SI653
987,DR6/FDRW0/SX203.WAV,sample988.WAV,sample988,SX203
988,DR6/FDRW0/SI1283.WAV,sample989.WAV,sample989,SI1283
989,DR6/FDRW0/SX293.WAV,sample990.WAV,sample990,SX293
990,DR6/MCMJ0/SX374.WAV,sample991.WAV,sample991,SX374
991,DR6/MCMJ0/SX104.WAV,sample992.WAV,sample992,SX104
992,DR6/MCMJ0/SX14.WAV,sample993.WAV,sample993,SX14
993,DR6/MCMJ0/SI464.WAV,sample994.WAV,sample994,SI464
994,DR6/MCMJ0/SA2.WAV,sample995.WAV,sample995,SA2
995,DR6/MCMJ0/SA1.WAV,sample996.WAV,sample996,SA1
996,DR6/MCMJ0/SI1094.WAV,sample997.WAV,sample997,SI1094
997,DR6/MCMJ0/SX194.WAV,sample998.WAV,sample998,SX194
998,DR6/MCMJ0/SI602.WAV,sample999.WAV,sample999,SI602
999,DR6/MCMJ0/SX284.WAV,sample1000.WAV,sample1000,SX284
1000,DR6/FMGD0/SX394.WAV,sample1001.WAV,sample1001,SX394
1001,DR6/FMGD0/SX304.WAV,sample1002.WAV,sample1002,SX304
1002,DR6/FMGD0/SA2.WAV,sample1003.WAV,sample1003,SA2
1003,DR6/FMGD0/SA1.WAV,sample1004.WAV,sample1004,SA1
1004,DR6/FMGD0/SX34.WAV,sample1005.WAV,sample1005,SX34
1005,DR6/FMGD0/SI934.WAV,sample1006.WAV,sample1006,SI934
1006,DR6/FMGD0/SI1564.WAV,sample1007.WAV,sample1007,SI1564
1007,DR6/FMGD0/SX214.WAV,sample1008.WAV,sample1008,SX214
1008,DR6/FMGD0/SX124.WAV,sample1009.WAV,sample1009,SX124
1009,DR6/FMGD0/SI2194.WAV,sample1010.WAV,sample1010,SI2194
1010,DR6/MJDH0/SX274.WAV,sample1011.WAV,sample1011,SX274
1011,DR6/MJDH0/SI1354.WAV,sample1012.WAV,sample1012,SI1354
1012,DR6/MJDH0/SX184.WAV,sample1013.WAV,sample1013,SX184
1013,DR6/MJDH0/SI724.WAV,sample1014.WAV,sample1014,SI724
1014,DR6/MJDH0/SX4.WAV,sample1015.WAV,sample1015,SX4
1015,DR6/MJDH0/SA2.WAV,sample1016.WAV,sample1016,SA2
1016,DR6/MJDH0/SA1.WAV,sample1017.WAV,sample1017,SA1
1017,DR6/MJDH0/SX364.WAV,sample1018.WAV,sample1018,SX364
1018,DR6/MJDH0/SX94.WAV,sample1019.WAV,sample1019,SX94
1019,DR6/MJDH0/SI1984.WAV,sample1020.WAV,sample1020,SI1984
1020,DR6/MRJR0/SX12.WAV,sample1021.WAV,sample1021,SX12
1021,DR6/MRJR0/SI1182.WAV,sample1022.WAV,sample1022,SI1182
1022,DR6/MRJR0/SA2.WAV,sample1023.WAV,sample1023,SA2
1023,DR6/MRJR0/SA1.WAV,sample1024.WAV,sample1024,SA1
1024,DR6/MRJR0/SX282.WAV,sample1025.WAV,sample1025,SX282
1025,DR6/MRJR0/SX102.WAV,sample1026.WAV,sample1026,SX102
1026,DR6/MRJR0/SI2313.WAV,sample1027.WAV,sample1027,SI2313
1027,DR6/MRJR0/SX192.WAV,sample1028.WAV,sample1028,SX192
1028,DR6/MRJR0/SX372.WAV,sample1029.WAV,sample1029,SX372
1029,DR6/MRJR0/SI1812.WAV,sample1030.WAV,sample1030,SI1812
1030,DR6/MJFC0/SX313.WAV,sample1031.WAV,sample1031,SX313
1031,DR6/MJFC0/SX223.WAV,sample1032.WAV,sample1032,SX223
1032,DR6/MJFC0/SA2.WAV,sample1033.WAV,sample1033,SA2
1033,DR6/MJFC0/SI2293.WAV,sample1034.WAV,sample1034,SI2293
1034,DR6/MJFC0/SA1.WAV,sample1035.WAV,sample1035,SA1
1035,DR6/MJFC0/SI1663.WAV,sample1036.WAV,sample1036,SI1663
1036,DR6/MJFC0/SX43.WAV,sample1037.WAV,sample1037,SX43
1037,DR6/MJFC0/SI1033.WAV,sample1038.WAV,sample1038,SI1033
1038,DR6/MJFC0/SX403.WAV,sample1039.WAV,sample1039,SX403
1039,DR6/MJFC0/SX133.WAV,sample1040.WAV,sample1040,SX133
1040,DR6/MESD0/SX12.WAV,sample1041.WAV,sample1041,SX12
1041,DR6/MESD0/SI1002.WAV,sample1042.WAV,sample1042,SI1002
1042,DR6/MESD0/SI1632.WAV,sample1043.WAV,sample1043,SI1632
1043,DR6/MESD0/SA2.WAV,sample1044.WAV,sample1044,SA2
1044,DR6/MESD0/SA1.WAV,sample1045.WAV,sample1045,SA1
1045,DR6/MESD0/SX282.WAV,sample1046.WAV,sample1046,SX282
1046,DR6/MESD0/SX102.WAV,sample1047.WAV,sample1047,SX102
1047,DR6/MESD0/SX192.WAV,sample1048.WAV,sample1048,SX192
1048,DR6/MESD0/SX372.WAV,sample1049.WAV,sample1049,SX372
1049,DR6/MESD0/SI2262.WAV,sample1050.WAV,sample1050,SI2262
1050,DR6/FLNH0/SI1214.WAV,sample1051.WAV,sample1051,SI1214
1051,DR6/FLNH0/SI941.WAV,sample1052.WAV,sample1052,SI941
1052,DR6/FLNH0/SX404.WAV,sample1053.WAV,sample1053,SX404
1053,DR6/FLNH0/SX314.WAV,sample1054.WAV,sample1054,SX314
1054,DR6/FLNH0/SA2.WAV,sample1055.WAV,sample1055,SA2
1055,DR6/FLNH0/SX44.WAV,sample1056.WAV,sample1056,SX44
1056,DR6/FLNH0/SA1.WAV,sample1057.WAV,sample1057,SA1
1057,DR6/FLNH0/SX224.WAV,sample1058.WAV,sample1058,SX224
1058,DR6/FLNH0/SX134.WAV,sample1059.WAV,sample1059,SX134
1059,DR6/FLNH0/SI584.WAV,sample1060.WAV,sample1060,SI584
1060,DR7/MNLS0/SI1483.WAV,sample1061.WAV,sample1061,SI1483
1061,DR7/MNLS0/SX313.WAV,sample1062.WAV,sample1062,SX313
1062,DR7/MNLS0/SX223.WAV,sample1063.WAV,sample1063,SX223
1063,DR7/MNLS0/SA2.WAV,sample1064.WAV,sample1064,SA2
1064,DR7/MNLS0/SA1.WAV,sample1065.WAV,sample1065,SA1
1065,DR7/MNLS0/SI853.WAV,sample1066.WAV,sample1066,SI853
1066,DR7/MNLS0/SX43.WAV,sample1067.WAV,sample1067,SX43
1067,DR7/MNLS0/SI1610.WAV,sample1068.WAV,sample1068,SI1610
1068,DR7/MNLS0/SX403.WAV,sample1069.WAV,sample1069,SX403
1069,DR7/MNLS0/SX133.WAV,sample1070.WAV,sample1070,SX133
1070,DR7/FTLH0/SX379.WAV,sample1071.WAV,sample1071,SX379
1071,DR7/FTLH0/SI1639.WAV,sample1072.WAV,sample1072,SI1639
1072,DR7/FTLH0/SX199.WAV,sample1073.WAV,sample1073,SX199
1073,DR7/FTLH0/SX289.WAV,sample1074.WAV,sample1074,SX289
1074,DR7/FTLH0/SA2.WAV,sample1075.WAV,sample1075,SA2
1075,DR7/FTLH0/SA1.WAV,sample1076.WAV,sample1076,SA1
1076,DR7/FTLH0/SX109.WAV,sample1077.WAV,sample1077,SX109
1077,DR7/FTLH0/SX19.WAV,sample1078.WAV,sample1078,SX19
1078,DR7/FTLH0/SI1009.WAV,sample1079.WAV,sample1079,SI1009
1079,DR7/FTLH0/SI1390.WAV,sample1080.WAV,sample1080,SI1390
1080,DR7/MDVC0/SX126.WAV,sample1081.WAV,sample1081,SX126
1081,DR7/MDVC0/SI2196.WAV,sample1082.WAV,sample1082,SI2196
1082,DR7/MDVC0/SX306.WAV,sample1083.WAV,sample1083,SX306
1083,DR7/MDVC0/SX36.WAV,sample1084.WAV,sample1084,SX36
1084,DR7/MDVC0/SI2174.WAV,sample1085.WAV,sample1085,SI2174
1085,DR7/MDVC0/SA2.WAV,sample1086.WAV,sample1086,SA2
1086,DR7/MDVC0/SA1.WAV,sample1087.WAV,sample1087,SA1
1087,DR7/MDVC0/SX396.WAV,sample1088.WAV,sample1088,SX396
1088,DR7/MDVC0/SX216.WAV,sample1089.WAV,sample1089,SX216
1089,DR7/MDVC0/SI936.WAV,sample1090.WAV,sample1090,SI936
1090,DR7/MERS0/SI497.WAV,sample1091.WAV,sample1091,SI497
1091,DR7/MERS0/SI1019.WAV,sample1092.WAV,sample1092,SI1019
1092,DR7/MERS0/SI1649.WAV,sample1093.WAV,sample1093,SI1649
1093,DR7/MERS0/SX29.WAV,sample1094.WAV,sample1094,SX29
1094,DR7/MERS0/SX209.WAV,sample1095.WAV,sample1095,SX209
1095,DR7/MERS0/SA2.WAV,sample1096.WAV,sample1096,SA2
1096,DR7/MERS0/SA1.WAV,sample1097.WAV,sample1097,SA1
1097,DR7/MERS0/SX299.WAV,sample1098.WAV,sample1098,SX299
1098,DR7/MERS0/SX119.WAV,sample1099.WAV,sample1099,SX119
1099,DR7/MERS0/SX389.WAV,sample1100.WAV,sample1100,SX389
1100,DR7/FCAU0/SX407.WAV,sample1101.WAV,sample1101,SX407
1101,DR7/FCAU0/SX137.WAV,sample1102.WAV,sample1102,SX137
1102,DR7/FCAU0/SI1037.WAV,sample1103.WAV,sample1103,SI1037
1103,DR7/FCAU0/SA2.WAV,sample1104.WAV,sample1104,SA2
1104,DR7/FCAU0/SX317.WAV,sample1105.WAV,sample1105,SX317
1105,DR7/FCAU0/SA1.WAV,sample1106.WAV,sample1106,SA1
1106,DR7/FCAU0/SI1667.WAV,sample1107.WAV,sample1107,SI1667
1107,DR7/FCAU0/SX47.WAV,sample1108.WAV,sample1108,SX47
1108,DR7/FCAU0/SX227.WAV,sample1109.WAV,sample1109,SX227
1109,DR7/FCAU0/SI2297.WAV,sample1110.WAV,sample1110,SI2297
1110,DR7/MCHH0/SX374.WAV,sample1111.WAV,sample1111,SX374
1111,DR7/MCHH0/SX104.WAV,sample1112.WAV,sample1112,SX104
1112,DR7/MCHH0/SI1004.WAV,sample1113.WAV,sample1113,SI1004
1113,DR7/MCHH0/SX14.WAV,sample1114.WAV,sample1114,SX14
1114,DR7/MCHH0/SI1634.WAV,sample1115.WAV,sample1115,SI1634
1115,DR7/MCHH0/SA2.WAV,sample1116.WAV,sample1116,SA2
1116,DR7/MCHH0/SA1.WAV,sample1117.WAV,sample1117,SA1
1117,DR7/MCHH0/SX194.WAV,sample1118.WAV,sample1118,SX194
1118,DR7/MCHH0/SI530.WAV,sample1119.WAV,sample1119,SI530
1119,DR7/MCHH0/SX284.WAV,sample1120.WAV,sample1120,SX284
1120,DR7/FISB0/SI2209.WAV,sample1121.WAV,sample1121,SI2209
1121,DR7/FISB0/SX319.WAV,sample1122.WAV,sample1122,SX319
1122,DR7/FISB0/SI949.WAV,sample1123.WAV,sample1123,SI949
1123,DR7/FISB0/SA2.WAV,sample1124.WAV,sample1124,SA2
1124,DR7/FISB0/SX49.WAV,sample1125.WAV,sample1125,SX49
1125,DR7/FISB0/SA1.WAV,sample1126.WAV,sample1126,SA1
1126,DR7/FISB0/SI1579.WAV,sample1127.WAV,sample1127,SI1579
1127,DR7/FISB0/SX409.WAV,sample1128.WAV,sample1128,SX409
1128,DR7/FISB0/SX139.WAV,sample1129.WAV,sample1129,SX139
1129,DR7/FISB0/SX229.WAV,sample1130.WAV,sample1130,SX229
1130,DR7/FGWR0/SX408.WAV,sample1131.WAV,sample1131,SX408
1131,DR7/FGWR0/SX318.WAV,sample1132.WAV,sample1132,SX318
1132,DR7/FGWR0/SA2.WAV,sample1133.WAV,sample1133,SA2
1133,DR7/FGWR0/SI948.WAV,sample1134.WAV,sample1134,SI948
1134,DR7/FGWR0/SA1.WAV,sample1135.WAV,sample1135,SA1
1135,DR7/FGWR0/SI2208.WAV,sample1136.WAV,sample1136,SI2208
1136,DR7/FGWR0/SI1578.WAV,sample1137.WAV,sample1137,SI1578
1137,DR7/FGWR0/SX48.WAV,sample1138.WAV,sample1138,SX48
1138,DR7/FGWR0/SX138.WAV,sample1139.WAV,sample1139,SX138
1139,DR7/FGWR0/SX228.WAV,sample1140.WAV,sample1140,SX228
