,originalfile,renamedfile,samplenumber,prompt
2474,DR4/FJXP0/SA2.WAV,sample2475.WAV,sample2475,SA2
2475,DR4/FJXP0/SI1122.WAV,sample2476.WAV,sample2476,SI1122
2476,DR4/FJXP0/SA1.WAV,sample2477.WAV,sample2477,SA1
2477,DR4/FJXP0/SI492.WAV,sample2478.WAV,sample2478,SI492
2478,DR4/FJXP0/SX312.WAV,sample2479.WAV,sample2479,SX312
2479,DR4/FJXP0/SX132.WAV,sample2480.WAV,sample2480,SX132
2480,DR4/MJRH0/SX315.WAV,sample2481.WAV,sample2481,SX315
2481,DR4/MJRH0/SX225.WAV,sample2482.WAV,sample2482,SX225
2482,DR4/MJRH0/SA2.WAV,sample2483.WAV,sample2483,SA2
2483,DR4/MJRH0/SI1840.WAV,sample2484.WAV,sample2484,SI1840
2484,DR4/MJRH0/SX405.WAV,sample2485.WAV,sample2485,SX405
2485,DR4/MJRH0/SA1.WAV,sample2486.WAV,sample2486,SA1
2486,DR4/MJRH0/SX135.WAV,sample2487.WAV,sample2487,SX135
2487,DR4/MJRH0/SI1755.WAV,sample2488.WAV,sample2488,SI1755
2488,DR4/MJRH0/SI1125.WAV,sample2489.WAV,sample2489,SI1125
2489,DR4/MJRH0/SX45.WAV,sample2490.WAV,sample2490,SX45
2490,DR4/MJXL0/SI542.WAV,sample2491.WAV,sample2491,SI542
2491,DR4/MJXL0/SI1795.WAV,sample2492.WAV,sample2492,SI1795
2492,DR4/MJXL0/SX92.WAV,sample2493.WAV,sample2493,SX92
2493,DR4/MJXL0/SA2.WAV,sample2494.WAV,sample2494,SA2
2494,DR4/MJXL0/SA1.WAV,sample2495.WAV,sample2495,SA1
2495,DR4/MJXL0/SX452.WAV,sample2496.WAV,sample2496,SX452
2496,DR4/MJXL0/SX182.WAV,sample2497.WAV,sample2497,SX182
2497,DR4/MJXL0/SX362.WAV,sample2498.WAV,sample2498,SX362
2498,DR4/MJXL0/SX272.WAV,sample2499.WAV,sample2499,SX272
2499,DR4/MJXL0/SI1172.WAV,sample2500.WAV,sample2500,SI1172
2500,DR4/MTQC0/SI1441.WAV,sample2501.WAV,sample2501,SI1441
2501,DR4/MTQC0/SX451.WAV,sample2502.WAV,sample2502,SX451
2502,DR4/MTQC0/SI480.WAV,sample2503.WAV,sample2503,SI480
2503,DR4/MTQC0/SA2.WAV,sample2504.WAV,sample2504,SA2
2504,DR4/MTQC0/SX91.WAV,sample2505.WAV,sample2505,SX91
2505,DR4/MTQC0/SA1.WAV,sample2506.WAV,sample2506,SA1
2506,DR4/MTQC0/SX361.WAV,sample2507.WAV,sample2507,SX361
2507,DR4/MTQC0/SX181.WAV,sample2508.WAV,sample2508,SX181
2508,DR4/MTQC0/SX271.WAV,sample2509.WAV,sample2509,SX271
2509,DR4/MTQC0/SI2071.WAV,sample2510.WAV,sample2510,SI2071
2510,DR4/MRFL0/SX166.WAV,sample2511.WAV,sample2511,SX166
2511,DR4/MRFL0/SX76.WAV,sample2512.WAV,sample2512,SX76
2512,DR4/MRFL0/SX346.WAV,sample2513.WAV,sample2513,SX346
2513,DR4/MRFL0/SI526.WAV,sample2514.WAV,sample2514,SI526
2514,DR4/MRFL0/SX256.WAV,sample2515.WAV,sample2515,SX256
2515,DR4/MRFL0/SI1156.WAV,sample2516.WAV,sample2516,SI1156
2516,DR4/MRFL0/SA2.WAV,sample2517.WAV,sample2517,SA2
2517,DR4/MRFL0/SA1.WAV,sample2518.WAV,sample2518,SA1
2518,DR4/MRFL0/SI1786.WAV,sample2519.WAV,sample2519,SI1786
2519,DR4/MRFL0/SX436.WAV,sample2520.WAV,sample2520,SX436
2520,DR4/FLHD0/SX84.WAV,sample2521.WAV,sample2521,SX84
2521,DR4/FLHD0/SX174.WAV,sample2522.WAV,sample2522,SX174
2522,DR4/FLHD0/SI1974.WAV,sample2523.WAV,sample2523,SI1974
2523,DR4/FLHD0/SI1344.WAV,sample2524.WAV,sample2524,SI1344
2524,DR4/FLHD0/SA2.WAV,sample2525.WAV,sample2525,SA2
2525,DR4/FLHD0/SX444.WAV,sample2526.WAV,sample2526,SX444
2526,DR4/FLHD0/SA1.WAV,sample2527.WAV,sample2527,SA1
2527,DR4/FLHD0/SI1827.WAV,sample2528.WAV,sample2528,SI1827
2528,DR4/FLHD0/SX354.WAV,sample2529.WAV,sample2529,SX354
2529,DR4/FLHD0/SX264.WAV,sample2530.WAV,sample2530,SX264
2530,DR4/FSAK0/SI1930.WAV,sample2531.WAV,sample2531,SI1930
2531,DR4/FSAK0/SX40.WAV,sample2532.WAV,sample2532,SX40
2532,DR4/FSAK0/SI670.WAV,sample2533.WAV,sample2533,SI670
2533,DR4/FSAK0/SX220.WAV,sample2534.WAV,sample2534,SX220
2534,DR4/FSAK0/SX310.WAV,sample2535.WAV,sample2535,SX310
2535,DR4/FSAK0/SA2.WAV,sample2536.WAV,sample2536,SA2
2536,DR4/FSAK0/SX130.WAV,sample2537.WAV,sample2537,SX130
2537,DR4/FSAK0/SA1.WAV,sample2538.WAV,sample2538,SA1
2538,DR4/FSAK0/SX400.WAV,sample2539.WAV,sample2539,SX400
2539,DR4/FSAK0/SI1300.WAV,sample2540.WAV,sample2540,SI1300
2540,DR4/MMGC0/SX315.WAV,sample2541.WAV,sample2541,SX315
2541,DR4/MMGC0/SX225.WAV,sample2542.WAV,sample2542,SX225
2542,DR4/MMGC0/SA2.WAV,sample2543.WAV,sample2543,SA2
2543,DR4/MMGC0/SX405.WAV,sample2544.WAV,sample2544,SX405
2544,DR4/MMGC0/SA1.WAV,sample2545.WAV,sample2545,SA1
2545,DR4/MMGC0/SI2184.WAV,sample2546.WAV,sample2546,SI2184
2546,DR4/MMGC0/SX135.WAV,sample2547.WAV,sample2547,SX135
2547,DR4/MMGC0/SI1935.WAV,sample2548.WAV,sample2548,SI1935
2548,DR4/MMGC0/SI1305.WAV,sample2549.WAV,sample2549,SI1305
2549,DR4/MMGC0/SX45.WAV,sample2550.WAV,sample2550,SX45
2550,DR4/MLJH0/SX334.WAV,sample2551.WAV,sample2551,SX334
2551,DR4/MLJH0/SX64.WAV,sample2552.WAV,sample2552,SX64
2552,DR4/MLJH0/SI694.WAV,sample2553.WAV,sample2553,SI694
2553,DR4/MLJH0/SA2.WAV,sample2554.WAV,sample2554,SA2
2554,DR4/MLJH0/SA1.WAV,sample2555.WAV,sample2555,SA1
2555,DR4/MLJH0/SX154.WAV,sample2556.WAV,sample2556,SX154
2556,DR4/MLJH0/SX244.WAV,sample2557.WAV,sample2557,SX244
2557,DR4/MLJH0/SI1422.WAV,sample2558.WAV,sample2558,SI1422
2558,DR4/MLJH0/SX424.WAV,sample2559.WAV,sample2559,SX424
2559,DR4/MLJH0/SI1324.WAV,sample2560.WAV,sample2560,SI1324
2560,DR4/MCDR0/SX74.WAV,sample2561.WAV,sample2561,SX74
2561,DR4/MCDR0/SX254.WAV,sample2562.WAV,sample2562,SX254
2562,DR4/MCDR0/SI524.WAV,sample2563.WAV,sample2563,SI524
2563,DR4/MCDR0/SA2.WAV,sample2564.WAV,sample2564,SA2
2564,DR4/MCDR0/SA1.WAV,sample2565.WAV,sample2565,SA1
2565,DR4/MCDR0/SX344.WAV,sample2566.WAV,sample2566,SX344
2566,DR4/MCDR0/SX164.WAV,sample2567.WAV,sample2567,SX164
2567,DR4/MCDR0/SI1784.WAV,sample2568.WAV,sample2568,SI1784
2568,DR4/MCDR0/SI1154.WAV,sample2569.WAV,sample2569,SI1154
2569,DR4/MCDR0/SX434.WAV,sample2570.WAV,sample2570,SX434
2570,DR4/MLJC0/SI595.WAV,sample2571.WAV,sample2571,SI595
2571,DR4/MLJC0/SX325.WAV,sample2572.WAV,sample2572,SX325
2572,DR4/MLJC0/SX415.WAV,sample2573.WAV,sample2573,SX415
2573,DR4/MLJC0/SX235.WAV,sample2574.WAV,sample2574,SX235
2574,DR4/MLJC0/SA2.WAV,sample2575.WAV,sample2575,SA2
2575,DR4/MLJC0/SA1.WAV,sample2576.WAV,sample2576,SA1
2576,DR4/MLJC0/SI1225.WAV,sample2577.WAV,sample2577,SI1225
2577,DR4/MLJC0/SI1855.WAV,sample2578.WAV,sample2578,SI1855
2578,DR4/MLJC0/SX55.WAV,sample2579.WAV,sample2579,SX55
2579,DR4/MLJC0/SX145.WAV,sample2580.WAV,sample2580,SX145
2580,DR6/MEAL0/SX197.WAV,sample2581.WAV,sample2581,SX197
2581,DR6/MEAL0/SX377.WAV,sample2582.WAV,sample2582,SX377
2582,DR6/MEAL0/SA2.WAV,sample2583.WAV,sample2583,SA2
2583,DR6/MEAL0/SX347.WAV,sample2584.WAV,sample2584,SX347
2584,DR6/MEAL0/SA1.WAV,sample2585.WAV,sample2585,SA1
2585,DR6/MEAL0/SI917.WAV,sample2586.WAV,sample2586,SI917
2586,DR6/MEAL0/SI1547.WAV,sample2587.WAV,sample2587,SI1547
2587,DR6/MEAL0/SI2177.WAV,sample2588.WAV,sample2588,SI2177
2588,DR6/MEAL0/SX107.WAV,sample2589.WAV,sample2589,SX107
2589,DR6/MEAL0/SX287.WAV,sample2590.WAV,sample2590,SX287
2590,DR6/FHXS0/SX355.WAV,sample2591.WAV,sample2591,SX355
2591,DR6/FHXS0/SX445.WAV,sample2592.WAV,sample2592,SX445
2592,DR6/FHXS0/SX265.WAV,sample2593.WAV,sample2593,SX265
2593,DR6/FHXS0/SI1075.WAV,sample2594.WAV,sample2594,SI1075
2594,DR6/FHXS0/SA2.WAV,sample2595.WAV,sample2595,SA2
2595,DR6/FHXS0/SA1.WAV,sample2596.WAV,sample2596,SA1
2596,DR6/FHXS0/SX175.WAV,sample2597.WAV,sample2597,SX175
2597,DR6/FHXS0/SI2302.WAV,sample2598.WAV,sample2598,SI2302
2598,DR6/FHXS0/SX85.WAV,sample2599.WAV,sample2599,SX85
2599,DR6/FHXS0/SI2335.WAV,sample2600.WAV,sample2600,SI2335
2600,DR6/FSBK0/SX439.WAV,sample2601.WAV,sample2601,SX439
2601,DR6/FSBK0/SX169.WAV,sample2602.WAV,sample2602,SX169
2602,DR6/FSBK0/SA2.WAV,sample2603.WAV,sample2603,SA2
2603,DR6/FSBK0/SI2329.WAV,sample2604.WAV,sample2604,SI2329
2604,DR6/FSBK0/SA1.WAV,sample2605.WAV,sample2605,SA1
2605,DR6/FSBK0/SX259.WAV,sample2606.WAV,sample2606,SX259
2606,DR6/FSBK0/SX349.WAV,sample2607.WAV,sample2607,SX349
2607,DR6/FSBK0/SI1699.WAV,sample2608.WAV,sample2608,SI1699
2608,DR6/FSBK0/SI1069.WAV,sample2609.WAV,sample2609,SI1069
2609,DR6/FSBK0/SX79.WAV,sample2610.WAV,sample2610,SX79
2610,DR6/MBMA1/SI954.WAV,sample2611.WAV,sample2611,SI954
2611,DR6/MBMA1/SI2214.WAV,sample2612.WAV,sample2612,SI2214
2612,DR6/MBMA1/SX144.WAV,sample2613.WAV,sample2613,SX144
2613,DR6/MBMA1/SX234.WAV,sample2614.WAV,sample2614,SX234
2614,DR6/MBMA1/SA2.WAV,sample2615.WAV,sample2615,SA2
2615,DR6/MBMA1/SX324.WAV,sample2616.WAV,sample2616,SX324
2616,DR6/MBMA1/SA1.WAV,sample2617.WAV,sample2617,SA1
2617,DR6/MBMA1/SI2207.WAV,sample2618.WAV,sample2618,SI2207
2618,DR6/MBMA1/SX54.WAV,sample2619.WAV,sample2619,SX54
2619,DR6/MBMA1/SX414.WAV,sample2620.WAV,sample2620,SX414
2620,DR6/FMJU0/SX39.WAV,sample2621.WAV,sample2621,SX39
2621,DR6/FMJU0/SI1389.WAV,sample2622.WAV,sample2622,SI1389
2622,DR6/FMJU0/SX129.WAV,sample2623.WAV,sample2623,SX129
2623,DR6/FMJU0/SI759.WAV,sample2624.WAV,sample2624,SI759
2624,DR6/FMJU0/SA2.WAV,sample2625.WAV,sample2625,SA2
2625,DR6/FMJU0/SA1.WAV,sample2626.WAV,sample2626,SA1
2626,DR6/FMJU0/SX219.WAV,sample2627.WAV,sample2627,SX219
2627,DR6/FMJU0/SI2019.WAV,sample2628.WAV,sample2628,SI2019
2628,DR6/FMJU0/SX399.WAV,sample2629.WAV,sample2629,SX399
2629,DR6/FMJU0/SX309.WAV,sample2630.WAV,sample2630,SX309
2630,DR6/MKLN0/SX428.WAV,sample2631.WAV,sample2631,SX428
2631,DR6/MKLN0/SI968.WAV,sample2632.WAV,sample2632,SI968
2632,DR6/MKLN0/SX338.WAV,sample2633.WAV,sample2633,SX338
2633,DR6/MKLN0/SX158.WAV,sample2634.WAV,sample2634,SX158
2634,DR6/MKLN0/SI1598.WAV,sample2635.WAV,sample2635,SI1598
2635,DR6/MKLN0/SA2.WAV,sample2636.WAV,sample2636,SA2
2636,DR6/MKLN0/SA1.WAV,sample2637.WAV,sample2637,SA1
2637,DR6/MKLN0/SX248.WAV,sample2638.WAV,sample2638,SX248
2638,DR6/MKLN0/SI2228.WAV,sample2639.WAV,sample2639,SI2228
2639,DR6/MKLN0/SX68.WAV,sample2640.WAV,sample2640,SX68
2640,DR6/MTJU0/SX40.WAV,sample2641.WAV,sample2641,SX40
2641,DR6/MTJU0/SX220.WAV,sample2642.WAV,sample2642,SX220
2642,DR6/MTJU0/SI2020.WAV,sample2643.WAV,sample2643,SI2020
2643,DR6/MTJU0/SI2269.WAV,sample2644.WAV,sample2644,SI2269
2644,DR6/MTJU0/SX310.WAV,sample2645.WAV,sample2645,SX310
2645,DR6/MTJU0/SA2.WAV,sample2646.WAV,sample2646,SA2
2646,DR6/MTJU0/SX130.WAV,sample2647.WAV,sample2647,SX130
2647,DR6/MTJU0/SA1.WAV,sample2648.WAV,sample2648,SA1
2648,DR6/MTJU0/SX400.WAV,sample2649.WAV,sample2649,SX400
2649,DR6/MTJU0/SI760.WAV,sample2650.WAV,sample2650,SI760
2650,DR6/MABC0/SX421.WAV,sample2651.WAV,sample2651,SX421
2651,DR6/MABC0/SI2041.WAV,sample2652.WAV,sample2652,SI2041
2652,DR6/MABC0/SX241.WAV,sample2653.WAV,sample2653,SX241
2653,DR6/MABC0/SX61.WAV,sample2654.WAV,sample2654,SX61
2654,DR6/MABC0/SI781.WAV,sample2655.WAV,sample2655,SI781
2655,DR6/MABC0/SI1620.WAV,sample2656.WAV,sample2656,SI1620
2656,DR6/MABC0/SA2.WAV,sample2657.WAV,sample2657,SA2
2657,DR6/MABC0/SA1.WAV,sample2658.WAV,sample2658,SA1
2658,DR6/MABC0/SX151.WAV,sample2659.WAV,sample2659,SX151
2659,DR6/MABC0/SX331.WAV,sample2660.WAV,sample2660,SX331
2660,DR6/FSDJ0/SX35.WAV,sample2661.WAV,sample2661,SX35
2661,DR6/FSDJ0/SX395.WAV,sample2662.WAV,sample2662,SX395
2662,DR6/FSDJ0/SI1745.WAV,sample2663.WAV,sample2663,SI1745
2663,DR6/FSDJ0/SX215.WAV,sample2664.WAV,sample2664,SX215
2664,DR6/FSDJ0/SI485.WAV,sample2665.WAV,sample2665,SI485
2665,DR6/FSDJ0/SX305.WAV,sample2666.WAV,sample2666,SX305
2666,DR6/FSDJ0/SA2.WAV,sample2667.WAV,sample2667,SA2
2667,DR6/FSDJ0/SA1.WAV,sample2668.WAV,sample2668,SA1
2668,DR6/FSDJ0/SX125.WAV,sample2669.WAV,sample2669,SX125
2669,DR6/FSDJ0/SI1115.WAV,sample2670.WAV,sample2670,SI1115
2670,DR6/FSGF0/SX387.WAV,sample2671.WAV,sample2671,SX387
2671,DR6/FSGF0/SX297.WAV,sample2672.WAV,sample2672,SX297
2672,DR6/FSGF0/SI1557.WAV,sample2673.WAV,sample2673,SI1557
2673,DR6/FSGF0/SI2187.WAV,sample2674.WAV,sample2674,SI2187
2674,DR6/FSGF0/SX27.WAV,sample2675.WAV,sample2675,SX27
2675,DR6/FSGF0/SA2.WAV,sample2676.WAV,sample2676,SA2
2676,DR6/FSGF0/SI927.WAV,sample2677.WAV,sample2677,SI927
2677,DR6/FSGF0/SA1.WAV,sample2678.WAV,sample2678,SA1
2678,DR6/FSGF0/SX117.WAV,sample2679.WAV,sample2679,SX117
2679,DR6/FSGF0/SX207.WAV,sample2680.WAV,sample2680,SX207
2680,DR6/MSMR0/SI775.WAV,sample2681.WAV,sample2681,SI775
2681,DR6/MSMR0/SX325.WAV,sample2682.WAV,sample2682,SX325
2682,DR6/MSMR0/SI1405.WAV,sample2683.WAV,sample2683,SI1405
2683,DR6/MSMR0/SI1150.WAV,sample2684.WAV,sample2684,SI1150
2684,DR6/MSMR0/SX415.WAV,sample2685.WAV,sample2685,SX415
2685,DR6/MSMR0/SX235.WAV,sample2686.WAV,sample2686,SX235
2686,DR6/MSMR0/SA2.WAV,sample2687.WAV,sample2687,SA2
2687,DR6/MSMR0/SA1.WAV,sample2688.WAV,sample2688,SA1
2688,DR6/MSMR0/SX55.WAV,sample2689.WAV,sample2689,SX55
2689,DR6/MSMR0/SX145.WAV,sample2690.WAV,sample2690,SX145
2690,DR6/MMDB0/SX357.WAV,sample2691.WAV,sample2691,SX357
2691,DR6/MMDB0/SI1358.WAV,sample2692.WAV,sample2692,SI1358
2692,DR6/MMDB0/SI1617.WAV,sample2693.WAV,sample2693,SI1617
2693,DR6/MMDB0/SX87.WAV,sample2694.WAV,sample2694,SX87
2694,DR6/MMDB0/SA2.WAV,sample2695.WAV,sample2695,SA2
2695,DR6/MMDB0/SI987.WAV,sample2696.WAV,sample2696,SI987
2696,DR6/MMDB0/SA1.WAV,sample2697.WAV,sample2697,SA1
2697,DR6/MMDB0/SX267.WAV,sample2698.WAV,sample2698,SX267
2698,DR6/MMDB0/SX447.WAV,sample2699.WAV,sample2699,SX447
2699,DR6/MMDB0/SX177.WAV,sample2700.WAV,sample2700,SX177
2700,DR6/MAJP0/SX84.WAV,sample2701.WAV,sample2701,SX84
2701,DR6/MAJP0/SX174.WAV,sample2702.WAV,sample2702,SX174
2702,DR6/MAJP0/SI1704.WAV,sample2703.WAV,sample2703,SI1704
2703,DR6/MAJP0/SA2.WAV,sample2704.WAV,sample2704,SA2
2704,DR6/MAJP0/SX444.WAV,sample2705.WAV,sample2705,SX444
2705,DR6/MAJP0/SA1.WAV,sample2706.WAV,sample2706,SA1
2706,DR6/MAJP0/SX354.WAV,sample2707.WAV,sample2707,SX354
2707,DR6/MAJP0/SI2334.WAV,sample2708.WAV,sample2708,SI2334
2708,DR6/MAJP0/SI1074.WAV,sample2709.WAV,sample2709,SI1074
2709,DR6/MAJP0/SX264.WAV,sample2710.WAV,sample2710,SX264
2710,DR6/MJRK0/SI880.WAV,sample2711.WAV,sample2711,SI880
2711,DR6/MJRK0/SX160.WAV,sample2712.WAV,sample2712,SX160
2712,DR6/MJRK0/SX430.WAV,sample2713.WAV,sample2713,SX430
2713,DR6/MJRK0/SI2103.WAV,sample2714.WAV,sample2714,SI2103
2714,DR6/MJRK0/SA2.WAV,sample2715.WAV,sample2715,SA2
2715,DR6/MJRK0/SA1.WAV,sample2716.WAV,sample2716,SA1
2716,DR6/MJRK0/SI1662.WAV,sample2717.WAV,sample2717,SI1662
2717,DR6/MJRK0/SX340.WAV,sample2718.WAV,sample2718,SX340
2718,DR6/MJRK0/SX70.WAV,sample2719.WAV,sample2719,SX70
2719,DR6/MJRK0/SX250.WAV,sample2720.WAV,sample2720,SX250
2720,DR6/MRMB0/SI2211.WAV,sample2721.WAV,sample2721,SI2211
2721,DR6/MRMB0/SX141.WAV,sample2722.WAV,sample2722,SX141
2722,DR6/MRMB0/SI1581.WAV,sample2723.WAV,sample2723,SI1581
2723,DR6/MRMB0/SI951.WAV,sample2724.WAV,sample2724,SI951
2724,DR6/MRMB0/SX321.WAV,sample2725.WAV,sample2725,SX321
2725,DR6/MRMB0/SX231.WAV,sample2726.WAV,sample2726,SX231
2726,DR6/MRMB0/SA2.WAV,sample2727.WAV,sample2727,SA2
2727,DR6/MRMB0/SA1.WAV,sample2728.WAV,sample2728,SA1
2728,DR6/MRMB0/SX51.WAV,sample2729.WAV,sample2729,SX51
2729,DR6/MRMB0/SX411.WAV,sample2730.WAV,sample2730,SX411
2730,DR6/MPGR1/SX329.WAV,sample2731.WAV,sample2731,SX329
2731,DR6/MPGR1/SX59.WAV,sample2732.WAV,sample2732,SX59
2732,DR6/MPGR1/SI1269.WAV,sample2733.WAV,sample2733,SI1269
2733,DR6/MPGR1/SA2.WAV,sample2734.WAV,sample2734,SA2
2734,DR6/MPGR1/SA1.WAV,sample2735.WAV,sample2735,SA1
2735,DR6/MPGR1/SI1499.WAV,sample2736.WAV,sample2736,SI1499
2736,DR6/MPGR1/SX149.WAV,sample2737.WAV,sample2737,SX149
2737,DR6/MPGR1/SI2129.WAV,sample2738.WAV,sample2738,SI2129
2738,DR6/MPGR1/SX239.WAV,sample2739.WAV,sample2739,SX239
2739,DR6/MPGR1/SX419.WAV,sample2740.WAV,sample2740,SX419
2740,DR6/FRJB0/SI1794.WAV,sample2741.WAV,sample2741,SI1794
2741,DR6/FRJB0/SI1470.WAV,sample2742.WAV,sample2742,SI1470
2742,DR6/FRJB0/SA2.WAV,sample2743.WAV,sample2743,SA2
2743,DR6/FRJB0/SX347.WAV,sample2744.WAV,sample2744,SX347
2744,DR6/FRJB0/SX437.WAV,sample2745.WAV,sample2745,SX437
2745,DR6/FRJB0/SA1.WAV,sample2746.WAV,sample2746,SA1
2746,DR6/FRJB0/SI1427.WAV,sample2747.WAV,sample2747,SI1427
2747,DR6/FRJB0/SX167.WAV,sample2748.WAV,sample2748,SX167
2748,DR6/FRJB0/SX257.WAV,sample2749.WAV,sample2749,SX257
2749,DR6/FRJB0/SX77.WAV,sample2750.WAV,sample2750,SX77
2750,DR6/MRXB0/SI1585.WAV,sample2751.WAV,sample2751,SI1585
2751,DR6/MRXB0/SX325.WAV,sample2752.WAV,sample2752,SX325
2752,DR6/MRXB0/SX415.WAV,sample2753.WAV,sample2753,SX415
2753,DR6/MRXB0/SX235.WAV,sample2754.WAV,sample2754,SX235
2754,DR6/MRXB0/SA2.WAV,sample2755.WAV,sample2755,SA2
2755,DR6/MRXB0/SA1.WAV,sample2756.WAV,sample2756,SA1
2756,DR6/MRXB0/SI2215.WAV,sample2757.WAV,sample2757,SI2215
2757,DR6/MRXB0/SI955.WAV,sample2758.WAV,sample2758,SI955
2758,DR6/MRXB0/SX55.WAV,sample2759.WAV,sample2759,SX55
2759,DR6/MRXB0/SX145.WAV,sample2760.WAV,sample2760,SX145
2760,DR6/FAPB0/SI1063.WAV,sample2761.WAV,sample2761,SI1063
2761,DR6/FAPB0/SX253.WAV,sample2762.WAV,sample2762,SX253
2762,DR6/FAPB0/SX73.WAV,sample2763.WAV,sample2763,SX73
2763,DR6/FAPB0/SI1693.WAV,sample2764.WAV,sample2764,SI1693
2764,DR6/FAPB0/SX343.WAV,sample2765.WAV,sample2765,SX343
2765,DR6/FAPB0/SX433.WAV,sample2766.WAV,sample2766,SX433
2766,DR6/FAPB0/SX163.WAV,sample2767.WAV,sample2767,SX163
2767,DR6/FAPB0/SA2.WAV,sample2768.WAV,sample2768,SA2
2768,DR6/FAPB0/SA1.WAV,sample2769.WAV,sample2769,SA1
2769,DR6/FAPB0/SI2323.WAV,sample2770.WAV,sample2770,SI2323
2770,DR6/MDRD0/SI752.WAV,sample2771.WAV,sample2771,SI752
2771,DR6/MDRD0/SX302.WAV,sample2772.WAV,sample2772,SX302
2772,DR6/MDRD0/SA2.WAV,sample2773.WAV,sample2773,SA2
2773,DR6/MDRD0/SA1.WAV,sample2774.WAV,sample2774,SA1
2774,DR6/MDRD0/SX122.WAV,sample2775.WAV,sample2775,SX122
2775,DR6/MDRD0/SX212.WAV,sample2776.WAV,sample2776,SX212
2776,DR6/MDRD0/SI1382.WAV,sample2777.WAV,sample2777,SI1382
2777,DR6/MDRD0/SX392.WAV,sample2778.WAV,sample2778,SX392
2778,DR6/MDRD0/SI2012.WAV,sample2779.WAV,sample2779,SI2012
2779,DR6/MDRD0/SX32.WAV,sample2780.WAV,sample2780,SX32
2780,DR6/MCAE0/SX187.WAV,sample2781.WAV,sample2781,SX187
2781,DR6/MCAE0/SI1447.WAV,sample2782.WAV,sample2782,SI1447
2782,DR6/MCAE0/SX97.WAV,sample2783.WAV,sample2783,SX97
2783,DR6/MCAE0/SX277.WAV,sample2784.WAV,sample2784,SX277
2784,DR6/MCAE0/SI2077.WAV,sample2785.WAV,sample2785,SI2077
2785,DR6/MCAE0/SA2.WAV,sample2786.WAV,sample2786,SA2
2786,DR6/MCAE0/SA1.WAV,sample2787.WAV,sample2787,SA1
2787,DR6/MCAE0/SX367.WAV,sample2788.WAV,sample2788,SX367
2788,DR6/MCAE0/SX7.WAV,sample2789.WAV,sample2789,SX7
2789,DR6/MCAE0/SI817.WAV,sample2790.WAV,sample2790,SI817
2790,DR6/MSDS0/SX357.WAV,sample2791.WAV,sample2791,SX357
2791,DR6/MSDS0/SI1077.WAV,sample2792.WAV,sample2792,SI1077
2792,DR6/MSDS0/SX87.WAV,sample2793.WAV,sample2793,SX87
2793,DR6/MSDS0/SA2.WAV,sample2794.WAV,sample2794,SA2
2794,DR6/MSDS0/SA1.WAV,sample2795.WAV,sample2795,SA1
2795,DR6/MSDS0/SX267.WAV,sample2796.WAV,sample2796,SX267
2796,DR6/MSDS0/SI2337.WAV,sample2797.WAV,sample2797,SI2337
2797,DR6/MSDS0/SX447.WAV,sample2798.WAV,sample2798,SX447
2798,DR6/MSDS0/SX177.WAV,sample2799.WAV,sample2799,SX177
2799,DR6/MSDS0/SI1707.WAV,sample2800.WAV,sample2800,SI1707
2800,DR6/MSAT1/SI2333.WAV,sample2801.WAV,sample2801,SI2333
2801,DR6/MSAT1/SX443.WAV,sample2802.WAV,sample2802,SX443
2802,DR6/MSAT1/SX83.WAV,sample2803.WAV,sample2803,SX83
2803,DR6/MSAT1/SX263.WAV,sample2804.WAV,sample2804,SX263
2804,DR6/MSAT1/SX173.WAV,sample2805.WAV,sample2805,SX173
2805,DR6/MSAT1/SX353.WAV,sample2806.WAV,sample2806,SX353
2806,DR6/MSAT1/SA2.WAV,sample2807.WAV,sample2807,SA2
2807,DR6/MSAT1/SA1.WAV,sample2808.WAV,sample2808,SA1
2808,DR6/MSAT1/SI1073.WAV,sample2809.WAV,sample2809,SI1073
2809,DR6/MSAT1/SI1703.WAV,sample2810.WAV,sample2810,SI1703
2810,DR6/MTXS0/SI1690.WAV,sample2811.WAV,sample2811,SI1690
2811,DR6/MTXS0/SX160.WAV,sample2812.WAV,sample2812,SX160
2812,DR6/MTXS0/SX430.WAV,sample2813.WAV,sample2813,SX430
2813,DR6/MTXS0/SI2320.WAV,sample2814.WAV,sample2814,SI2320
2814,DR6/MTXS0/SA2.WAV,sample2815.WAV,sample2815,SA2
2815,DR6/MTXS0/SA1.WAV,sample2816.WAV,sample2816,SA1
2816,DR6/MTXS0/SX340.WAV,sample2817.WAV,sample2817,SX340
2817,DR6/MTXS0/SX70.WAV,sample2818.WAV,sample2818,SX70
2818,DR6/MTXS0/SI1060.WAV,sample2819.WAV,sample2819,SI1060
2819,DR6/MTXS0/SX250.WAV,sample2820.WAV,sample2820,SX250
2820,DR6/MSJK0/SX156.WAV,sample2821.WAV,sample2821,SX156
2821,DR6/MSJK0/SX66.WAV,sample2822.WAV,sample2822,SX66
2822,DR6/MSJK0/SX426.WAV,sample2823.WAV,sample2823,SX426
2823,DR6/MSJK0/SI1596.WAV,sample2824.WAV,sample2824,SI1596
2824,DR6/MSJK0/SA2.WAV,sample2825.WAV,sample2825,SA2
2825,DR6/MSJK0/SX336.WAV,sample2826.WAV,sample2826,SX336
2826,DR6/MSJK0/SA1.WAV,sample2827.WAV,sample2827,SA1
2827,DR6/MSJK0/SX246.WAV,sample2828.WAV,sample2828,SX246
